r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,7,20,118,0,1,1,9,40299,908648,107,40,5,1,0,2,219,4,3,417,2,33,1,6,1985,9,1,3,3, , , ,2,1,1, , , ,6, ,1,1,2,3080,678,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,4,9,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,7,20,118,0,1,1,9,40299,908648,107,40,5,1,0,2,219,5,3,409,2,3,10,8,2015,9, , , , , , , , , , , , ,6, ,1,1,2,3080,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,27,1,1,0,2,219,1,1,101,1,54,29,6,1964,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1478,1,1,1,1,1,2,5,2,6,2,3,4,2,3,4,2,3,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,3,12,40,6000,34.88372,0,0,0,1,0,0,5,1,2,2,0,3,2,4
0,1,7,30,119,0,1,1,9,40300,909605,107,27,1,1,0,2,219,2,1,201,2,55,11,4,1964,9,1,2,6, , , ,2,2,5, , , , , , ,1,2,3080,1478,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,9,14,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,27,1,1,0,2,219,3,1,301,2,29,24,1,1990,15,1,4,3, , , ,2,0,6, , , , , , ,1,2,3080,1478,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,2,3,8,1,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,27,1,1,0,2,219,6,3,409,1,6,9,8,2012,9,1,1,3, , , ,1, , , , , ,9, , ,1,2,3080,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,27,1,1,0,2,219,7,3,409,2,4,3,9,2014,9, , , , , , , , , , , , ,9, , ,1,2,3080,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,54,2,1,0,2,219,1,1,101,1,53,27,7,1965,9,1,4,3, , , ,2, ,2, , , , , , ,1,2,3080,1478,1,1,3,1,1,4,2,4,1,6,3,4,3,7,1,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,3,12,0,11000,0,0,0,0,1,0,0,8,2,2,2,0,3,2,7
0,1,7,30,119,0,1,1,9,40300,909605,107,137,5,1,0,2,219,1,1,101,2,52,29,5,1966,9,1,3,3, , , ,2,4,6, , , , , , ,1,2,3080,1478,1,1,1,3,2,3,6,2,4,1,1,4,3,5,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,13,3,3,9,30,3225,25,0,0,1,4,0,0,7,2,1,1,0,1,7,8
0,1,7,30,119,0,1,1,9,40300,909605,107,137,5,1,0,2,219,2,1,301,2,22,22,3,1997,9,1,7,1,5712,3,2,1,0,6, , , , , , ,1,2,3080,1478,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,7,30,119,0,1,1,9,40300,909605,107,137,5,1,0,2,219,3,1,301,2,20,19,8,1998,9,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1478,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,1,2,2,7,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,1,1,101,1,64,5,5,1955,21,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,801,1,1,1,1,2,3,6,2,6,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,2,2,5,0,0,0,0,4,3,6,10,15,0,1,12,44,4300,22.72727,0,0,0,4,0,0,7,1,1,2,0,3,3,4
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,2,1,201,2,52,25,8,1966,21,1,4,3, , , ,2,8,5, , , , , , ,1,2,3080,801,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,4,3,5,8,13,4,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,3,1,301,1,29,12,4,1990,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,801,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,4,1,301,2,28,18,2,1991,9,1,7,5,5517,3,1,2,0,6, , , , , , ,1,2,3080,801,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,4,2,2,3,8,1,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,5,1,301,1,25,5,12,1993,9,1,7,4,5517,3,2,1, ,6, , , , , , ,1,2,3080,801,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,2,2,3,8,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,6,1,301,1,33,3,3,1986,9,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,801,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,3,4,9,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,7,1,417,2,32,12,6,1986,9,1,4,3, , , ,2,2,1, , , , , , ,1,2,3080,801,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,4,2,3,4,9,2,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,8,1,409,2,7,18,12,2011,9,1,2,1, , , ,1, , , , , , , , ,1,2,3080,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,56,1,1,0,2,219,9,1,409,2,4,23,7,2014,9, , , , , , , , , , , , , , , ,1,2,3080,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,5,2,1,0,2,219,1,1,101,1,26,13,1,1993,21,1,2,6, , , ,2, ,1, , , , , , ,1,2,3080,801,1,1,1,3,2,2,5,3,4,1,1,4,2,3,3,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,0,3,6,30,8600,66.66667,0,0,1,4,0,0,5,1,1,1,0,1,7,8
0,1,11,20,118,0,1,1,9,40301,913463,107,5,2,1,0,2,219,3,1,301,1,3,9,8,2015,9, , , , , , , , , , , , , , , ,1,2,3080,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,30,3,1,0,2,219,1,1,101,2,80,16,9,1938,9,1,2,6, , , ,2,7,4, , , , , , ,1,2,3080,801,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,18,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,83,4,1,0,2,219,2,1,301,2,17,6,3,2002,9,1,4,1, , , ,1,0,6, , , , , , ,1,2,3080,801,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,3,1,1,1,6,1,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,83,4,1,0,2,219,3,1,301,1,14,12,7,2004,9,1,3,1, , , ,1, ,6, , , , , , ,1,2,3080,801,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,83,4,1,0,2,219,4,1,412,2,70,26,6,1948,9,1,2,6, , , ,2,0,6, , , , , , ,1,2,3080,801,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,17,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,107,5,1,0,2,219,1,1,101,1,63,29,6,1955,9,1,3,1, , , ,2, ,5, , , , , , ,1,2,3080,801,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,2,3,6,10,15,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,107,5,1,0,2,219,2,1,201,2,58,9,8,1960,9,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,801,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,9,14,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40301,913463,107,107,5,1,0,2,219,3,1,301,1,34,3,3,1985,9,1,3,3, , , ,2, ,2, , , , , , ,1,2,3080,801,1,1,1,1,1,4,5,2,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,4,9,0,3,9,40,6000,34.88372,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,14,30,119,0,1,1,9,40302,916383,107,46,3,1,0,2,219,1,1,101,2,74,27,11,1944,9,1,7,4,5334,3,1,2,1,6, , , , , , ,1,2,3080,2076,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,11,17,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,30,119,0,1,1,9,40302,916383,107,46,3,1,0,2,219,2,1,401,2,95,13,5,1924,30,1,3,3, , , ,2,1,6, , , , , , ,1,2,3080,2076,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,6,11,18,2,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,30,119,0,1,1,9,40302,916383,107,64,4,1,0,2,219,1,1,101,1,46,29,1,1973,15,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,2076,1,1,1,1,1,4,3,3,6,6,3,4,3,6,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,3,12,40,0,0,0,0,0,1,0,0,18,1,2,2,0,3,2,2
0,1,14,30,119,0,1,1,9,40302,916383,107,64,4,1,0,2,219,2,1,201,2,40,18,11,1978,15,1,7,4,5335,3,1,2,1,1, , , , , , ,1,2,3080,2076,1,1,1,1,1,4,1,3,6,6,3,4,3,6,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,2,3,16,40,0,0,0,0,0,1,0,0,18,1,2,2,0,3,2,2
0,1,14,30,119,0,1,1,9,40302,916383,107,64,4,1,0,2,219,3,1,301,1,3,15,11,2015,15, , , , , , , , , , , , , , , ,1,2,3080,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,15,1,1,0,2,219,1,1,101,1,51,10,2,1968,9,1,7,5,5330,3,1,2, ,5, , , , , , ,1,2,3080,1670,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,15,1,1,0,2,219,2,1,201,2,43,7,5,1976,9,1,7,4,5341,3,1,2,1,5, , , , , , ,1,2,3080,1670,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,2,4,6,11,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,15,1,1,0,2,219,3,1,301,2,5,20,1,2014,9,2,1,1, , , ,1, , , , , , , , ,1,2,3080,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,137,3,1,0,2,219,1,1,101,2,41,21,4,1978,9,1,7,5,5341,3,1,2,0,1, , , , , , ,1,2,3080,1670,1,1,3,1,1,4,4,5,1,6,3,4,3,8,1,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,1,3,17,0,40000,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1
0,1,14,40,120,0,1,1,9,40303,917215,107,137,3,1,0,2,219,2,1,201,1,40,13,1,1979,9,1,7,5,5621,3,1,2, ,1, , , , , , ,1,2,3080,1670,1,1,1,1,1,4,3,5,7,2,3,4,3,7,5,2,3,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,0,1,17,54,30000,129.19897,0,0,0,1,0,0,8,1,2,2,0,3,2,2
0,1,14,40,120,0,1,1,9,40303,917215,107,137,3,1,0,2,219,3,1,401,2,72,2,6,1946,9,1,6,3,1800,1,1,2,1,2, , , , , , ,1,2,3080,1670,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,17,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,276,5,1,0,2,219,1,1,101,1,53,99,99,1966,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1670,1,1,1,3,2,3,6,4,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,12,66,12900,45.45455,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,14,40,120,0,1,1,9,40303,917215,107,276,5,1,0,2,219,2,1,201,2,52,99,99,1967,9,1,4,3, , , ,2,2,5, , , , , , ,1,2,3080,1670,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,5,8,13,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,14,40,120,0,1,1,9,40303,917215,107,276,5,1,0,2,219,3,1,301,1,27,99,99,1992,9,1,7,5,5335,3,1,2, ,6, , , , , , ,1,2,3080,1670,1,1,1,1,2,4,4,1,7,2,1,4,3,8,5,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,2,3,8,0,1,17,50,0,0,0,2,0,4,0,0,12,1,1,2,0,3,1,4
0,1,14,40,120,0,1,1,9,40303,917215,107,276,5,1,0,2,219,4,1,301,1,26,99,99,1993,9,1,7,5,5334,3,1,2, ,6, , , , , , ,1,2,3080,1670,1,1,1,3,2,4,1,4,7,1,1,4,3,8,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,1,17,50,10000,46.51163,0,0,0,4,0,0,12,1,2,2,0,3,8,4
0,1,17,30,119,0,1,1,9,40304,920505,107,51,1,1,0,2,219,1,1,101,1,55,99,99,1964,9,1,4,2, , , ,2, ,1, , , , , , ,1,2,3080,1016,1,1,1,3,2,4,7,7,8,1,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,14,0,1,11,60,0,0,0,0,1,4,0,0,8,1,1,1,0,1,7,8
0,1,17,30,119,0,1,1,9,40304,920505,107,51,1,1,0,2,219,2,1,201,2,57,99,99,1962,30,1,3,3, , , ,2,1,1, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,5,9,14,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,51,1,1,0,2,219,3,1,301,2,35,99,99,1984,9,1,7,1,5441,3,2,2,0,6, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,5,10,1,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,51,1,1,0,2,219,4,3,403,1,57,13,2,1962,9,1,4,1, , , ,2, ,6, , , ,9, , ,1,2,3080,1016,1,1,1,3,2,4,7,1,6,1,1,4,3,7,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,14,0,3,10,48,2150,10.41667,0,2,1,4,0,0,8,1,1,1,0,1,7,8
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,1,1,101,2,53,10,5,1966,12,1,2,6, , , ,2,2,5, , , , , , ,1,2,3080,1016,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,3,5,8,13,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,2,1,201,1,54,23,6,1964,9,1,2,6, , , ,2, ,5, , , , , , ,1,2,3080,1016,1,1,1,3,2,3,6,1,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,8,13,0,1,6,48,0,0,0,2,1,4,0,0,7,1,1,1,0,1,7,8
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,3,1,301,1,34,30,4,1985,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,1016,1,1,1,1,1,1,5,7,6,5,3,4,2,4,4,2,4,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,3,12,48,0,0,0,0,0,1,0,0,4,1,2,2,0,3,2,4
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,4,1,409,1,4,16,7,2014,9, , , , , , , , , , , , , , , ,1,2,3080,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,5,1,301,2,25,1,10,1993,9,1,4,3, , , ,2,1,6, , , , , , ,1,2,3080,1016,1,1,1,3,2,3,6,2,6,1,1,4,3,5,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,2,3,12,40,4300,25,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,17,30,119,0,1,1,9,40304,920505,107,77,2,1,1,2,219,6,1,409,2,5,20,5,2013,9,2,1,2, , , ,1, , , , , , , , ,1,2,3080,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,19,3,1,0,2,219,1,1,101,1,30,11,11,1988,9,1,7,4,5335,3,1,2, ,6, , , , , , ,1,2,3080,1016,1,1,1,1,2,4,1,1,6,3,1,4,3,10,4,2,4,1,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,4,2,3,4,9,0,1,16,40,2150,12.5,0,2,0,4,0,0,17,1,1,2,0,3,1,2
0,1,17,30,119,0,1,1,9,40304,920505,107,19,3,1,0,2,219,2,1,403,1,43,7,3,1976,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,1016,1,1,1,1,2,4,1,1,6,5,1,4,3,6,4,2,4,1,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,4,2,4,6,11,0,1,12,48,0,0,0,2,0,4,0,0,18,1,1,2,0,3,1,2
0,1,17,30,119,0,1,1,9,40304,920505,107,19,3,1,0,2,219,3,1,401,2,68,6,7,1950,9,1,4,3, , , ,2,3,4, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,6,11,16,3,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,43,4,1,0,2,219,1,1,101,1,46,29,6,1972,9,1,7,5,5341,3,1,2, ,2, , , , , , ,1,2,3080,1016,1,1,1,3,2,4,1,7,8,1,1,4,3,8,5,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,0,3,17,60,0,0,0,0,0,4,0,0,12,1,2,2,0,3,8,4
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,1,1,101,1,48,27,2,1971,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1016,1,1,1,1,1,4,4,5,6,6,3,4,3,7,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,3,12,48,16000,77.51938,0,0,0,2,0,0,8,1,2,2,0,3,2,7
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,2,1,201,2,47,17,10,1971,9,1,4,3, , , ,2,2,5, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,7,12,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,3,1,301,1,24,16,4,1995,9,1,7,4,5517,3,2,1, ,6, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,4,1,301,1,22,16,9,1996,9,1,7,3,5341,3,2,1, ,6, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,5,1,418,1,50,99,99,1969,9,1,7,4,5341,3,1,2, ,5, , , , , , ,1,2,3080,1016,1,1,1,3,2,4,8,2,6,1,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,16,44,4300,22.72727,0,0,1,4,0,0,18,1,1,1,0,1,7,8
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,6,1,419,2,39,99,99,1980,9,1,4,9, , , ,2,1,5, , , , , , ,1,2,3080,1016,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,2,8,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40304,920505,107,107,5,1,0,2,219,7,1,413,1,10,99,99,2009,9,1,2,5, , , ,1, , , , , , , , ,1,2,3080,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
